x,y,z
-0.23284443437083235,-0.9806076445705882,0.020489816874407055
-0.2318574090792585,-0.9705342821063,0.031121098485751397
-0.23884404033970144,-0.9672393846631626,0.03004532415769671
-0.22991953490789183,-0.9654064333150392,0.03829817147969261
-0.22862510698799537,-0.9661735342180082,0.03589559696552448
-0.23376286476147934,-0.9664454166808494,0.03237241480113039
-0.2412219962160745,-0.9723497896040393,0.03543196692958182
-0.23500948964877705,-0.969103128932371,0.03296705739721177
-0.2315260143403394,-0.9793732520691003,0.03078253636028781
-0.23877794128751778,-0.9706576111771432,0.02514879062204459
-0.23983199963567356,-0.977558991171218,0.026782586205256847
-0.2356650098306334,-0.974889256313714,0.04149521968099533
-0.2405451926381382,-0.9725855932642722,0.0257309046975773
-0.23417102013710997,-0.9746693127027307,0.028436596752190256
-0.2299102900066053,-0.9730592523585437,0.025107858144007036
-0.22618496947313674,-0.9645495540490905,0.020497697653459355
-0.2318524567118081,-0.9708701098430599,0.027262061212674476
-0.22890276987091052,-0.9721001165835477,0.023418051855159317
-0.2303906661377591,-0.9657366223069034,0.03707359242348889
-0.2341242973385405,-0.9801737258697392,0.023356046511415936
-0.24020020779585372,-0.9720368353210906,0.02631290351010639
-0.23121284128660946,-0.9757457512931531,0.025874747993666906
-0.23351908164345822,-0.9652543494438001,0.021646174152558508
-0.23272994198308716,-0.9634497882778986,0.03208607620478368
-0.23968529938298194,-0.9709407206743818,0.025715446735027653
-0.23596336802718187,-0.9701580792372889,0.023813182060988244
-0.2377450691976601,-0.9738978712268018,0.029786192890713693
-0.22733487126246307,-0.97157515439537,0.0328662786031373
-0.2296335817858223,-0.9739527276726475,0.028339293358928964
-0.23661245942940445,-0.9663577444454277,0.030981887504429758
-0.22908013612861447,-0.9726896712932146,0.026218695331699304
-0.23334940528584844,-0.9738036028551804,0.030945079408574435
-0.24003829907314364,-0.9722874242345089,0.03124401519195634
-0.2350383141494504,-0.9751417741260819,0.03314612240913388
-0.24154805680001815,-0.9682723398567733,0.024171910100077233
-0.23083610245400027,-0.9723287724479077,0.03118239001776559
-0.23415369837715458,-0.9771400575264876,0.02771488376042936
