x,y,z
0.3831215487801353,0.5719192850760485,0.7206938433666432
0.384731086630051,0.5723286483381204,0.718100996533922
0.392608182275914,0.5668339545515096,0.721199181821436
0.3856180781668004,0.581972363326151,0.7188167739820515
0.3883464486768942,0.5710312960747761,0.7188906085237032
0.38348760739347143,0.5800941314704599,0.7138821654602351
0.3927092441922283,0.5776854606297687,0.7156778434173959
0.38267643381612176,0.5780519198315082,0.718021250724894
0.3831314459446546,0.5849018056712946,0.7271802782560906
0.3818164115682128,0.5733774707828908,0.721690399872289
0.3788561972454172,0.5764402084988997,0.7199477225790615
0.383565234243426,0.5838578935687484,0.7284659883498973
0.3908817466530532,0.573193753830041,0.7232857698426831
0.39004248127707,0.5825171862984444,0.7248670506275959
0.37512962214404316,0.5760250165487317,0.7247403412008584
0.3902028107350698,0.5702942814166424,0.7203941271661255
0.3930955213955918,0.5758475578610164,0.7226603255256405
0.3929781017469854,0.5734675274849506,0.7178532910684158
0.37733815488279115,0.5780135361554423,0.717821335366895
0.3874991165819652,0.5849552536987495,0.719344999717651
0.38991779468870574,0.5715569157798647,0.7161226457980627
0.38836907035954715,0.5748388100161269,0.7154889897373439
0.3860576079725586,0.5663064559197848,0.7201223870778788
0.37685564075246203,0.5792270257410935,0.720161836496152
0.38889133428138595,0.5766385332588941,0.7222735568183893
0.3883201277345795,0.5772412034961963,0.7196713236902043
0.38595023647845894,0.566282021249685,0.7181355970846209
0.3784419122921556,0.5722463548902618,0.7236736343575394
0.3794252812831783,0.568992013106812,0.7163735923034947
0.38903295573645214,0.5768687856936568,0.725073602651941
0.39124110295548775,0.5707938879287485,0.7202634676217103
0.38742840044928023,0.5704267440865856,0.7176791211385339
0.3953834735232755,0.5746635855932457,0.7217639636733212
0.39273190796070123,0.5851422040908304,0.7155242604324891
0.3844577858318507,0.5725226459227671,0.7191827747384623
0.390678412943438,0.5670183672998725,0.7230141468680888
0.39324399895619133,0.5898784680151105,0.7189979562077483
0.389602016870185,0.5725258095710789,0.7257582329886404
0.3900136509260531,0.577734919578584,0.7219714345850996
0.3914614632649605,0.5752083201521525,0.7126192245679982
0.3885507629741354,0.5720794478011072,0.7177209113868093
0.3802250361030953,0.57425286549714,0.7256142343595124
0.3882410440207283,0.5766455401186134,0.7262251890224352
0.3844287032098126,0.5744649926486323,0.7309081385254464
0.3812860971280656,0.5740283976374432,0.7204658366254691
0.3860496322593526,0.568222355285079,0.7204377853061535
0.3894487054145498,0.5754549671806587,0.7203309037600242
0.3880164049297474,0.5703342761196712,0.7192853397156611
0.3899968914535394,0.5793634427903659,0.7145026277049129
0.3882794331206829,0.5851786447362077,0.7234095620606406
0.38549023340764593,0.5685962949543597,0.7270257132574449
0.39017725944330583,0.5719410244393431,0.7236071564316124
0.3926532351120503,0.5759169769618054,0.7236446426361337
