x,y,z
-0.004498689360199049,-0.7672127028186465,0.6376154454996649
0.003315641107471993,-0.7810381039478116,0.6319200484073253
0.0011258891256919795,-0.7735031601957489,0.6320147460404923
0.0010508708709158453,-0.7772907195556906,0.6352712081667944
0.003813425874594923,-0.7707967407004279,0.6278596394209799
0.00243936534093836,-0.7759292119966489,0.6287259873015254
-0.00193558298520098,-0.7707017524431753,0.6289559834824147
0.0016179665150374211,-0.7699298012101252,0.6216160606498858
0.0060170932409269445,-0.7728334901695045,0.6330416736933379
0.00850318407741703,-0.7768035668336717,0.6330675169605424
0.01915653574885316,-0.7690361264876989,0.6340868868302746
-0.0008630425002219462,-0.7768083530363961,0.6321263285654828
0.004682081810025392,-0.7768422603629128,0.6206893866247883
0.00016583517560014513,-0.7790481157388188,0.6325520026621227
-0.009770063668646061,-0.7816857688828035,0.6214860531256342
0.003391852970288373,-0.7822088121038837,0.6315643109054708
0.002988865040367407,-0.7819311375596588,0.6310643789908331
-0.0008677979699665674,-0.7729418625549882,0.6382340544953377
0.010787394895718746,-0.7802851718751949,0.6347715029268747
0.0043022043232179554,-0.7754566597204053,0.6309772462021287
0.0008767028626842708,-0.7711001360046984,0.6275696394684034
-0.012253251912618784,-0.7841199324631609,0.6330063559279009
-0.00788620590059012,-0.7757786069938157,0.6360734609830551
0.003602000596783851,-0.7788219859381205,0.6246710825090255
0.010644626399272068,-0.7872764812701339,0.635456116660985
0.008546206574822383,-0.7746219311731605,0.6294719404436679
0.005621301371700448,-0.7673154191676435,0.6331459538241248
0.008559863391368097,-0.7673385407445581,0.6299109410968088
0.0041044355712209196,-0.7728545169204674,0.6260904703012101
0.0047098825351933014,-0.7846554622637796,0.6367728396848746
0.008714446733729527,-0.7773123547841737,0.6424754864845168
0.010842941139299992,-0.7727286556285754,0.635557798868798
0.002438269022164704,-0.7816829529094954,0.6366607890275856
0.0036460562630948132,-0.7820919356833875,0.6297888223961539
0.0006042637333305642,-0.7740952037132599,0.6314173808128543
0.007685121092769165,-0.7752062372977143,0.6261218526100972
0.003808310696519791,-0.7766853430418068,0.634525640198232
0.004772499980656656,-0.7745601452128655,0.6305783595056541
-0.00890080824906754,-0.7745682966354052,0.6177498538931623
