x,y,z
-0.6215677753057949,-0.6439798411780854,-0.46014640233189
-0.6128040698562788,-0.6382362744533895,-0.4674730965148121
-0.626989382911547,-0.645075637776695,-0.4561428729197254
-0.6124587118413787,-0.6396045546346542,-0.4539243565158958
-0.6300799742757486,-0.6405260614859467,-0.455455165388099
-0.6195641398588908,-0.6459313453349591,-0.45992794007437976
-0.6201840520141587,-0.6436601347461846,-0.44376599670191286
-0.6192507660397943,-0.6460832061832067,-0.45709134493538484
-0.6170253153096976,-0.6460563053775125,-0.4575027876707011
-0.6128437419660124,-0.643762466466813,-0.46323944584519183
-0.6186305100238351,-0.6454835554891696,-0.44582095997514026
-0.6205236343938754,-0.6466102408146821,-0.45958247764114796
-0.6269961569815979,-0.6451830493414029,-0.4568148342233222
-0.6149378825233154,-0.6457351480361885,-0.45833561040745285
-0.603930434339873,-0.6418939337872126,-0.4543955896318175
-0.6048671328311382,-0.6450650677476379,-0.46538125472272596
-0.607365377815175,-0.6372145451834275,-0.45670833574372
-0.6208047345782702,-0.6411368567470835,-0.45684552738127326
-0.6086257916975187,-0.6368062427285907,-0.45686144949246643
-0.6146595373280921,-0.6303095072380545,-0.4500552738807639
-0.6128699666003948,-0.6465210819062696,-0.4700636465661585
-0.6168215717910654,-0.6391913829741475,-0.46312212963437266
-0.6008188958049309,-0.6431953830149134,-0.45634780055752283
-0.6162364702929649,-0.6472072407612265,-0.46021451714930683
-0.6123460574536382,-0.6416801331579906,-0.46212897699228067
-0.612695994505237,-0.6363619685970529,-0.45604706230230413
-0.6152111622156409,-0.6451830565738333,-0.4591650325111166
-0.6105890531426478,-0.6434217801551002,-0.46504616341684735
-0.6072668604412877,-0.6451321148938534,-0.45163762815456976
-0.6170846298412821,-0.6509224774672306,-0.4540161224269816
-0.6082969669160521,-0.6350601953621008,-0.46194909626462277
-0.6135350632024694,-0.6494106627228589,-0.45487763195814873
-0.6138083788443103,-0.6466481799442142,-0.4551156848314231
-0.6153726610918794,-0.6442542264586272,-0.45553179287008994
-0.6170218144124308,-0.634812717116839,-0.4606561840855803
-0.6083157818836158,-0.6383350469664921,-0.45668516160925293
-0.6167556843183865,-0.6502833518929819,-0.46705032487151443
-0.6099265843831813,-0.6386600939503033,-0.4502872890373307
-0.6167442770422764,-0.6429787273492893,-0.4617831000621744
-0.6199326568718497,-0.6557785242975319,-0.4608500277847436
-0.6095244316239115,-0.6324139706491552,-0.46336965570373284
-0.6098262703870828,-0.6438703711047221,-0.4565288807438825
-0.6036832624715192,-0.6484488478973802,-0.4532825800952768
-0.616314614436158,-0.6388486561104197,-0.4540169443796208
-0.6163613978547937,-0.6447203517244948,-0.4599608343663713
-0.6129941630714159,-0.6387475621010736,-0.45196594756268144
-0.6200735578509691,-0.6397808529236392,-0.4526969705145732
-0.6176062526447731,-0.6412249544083218,-0.4561835380056279
-0.6137609386081601,-0.6473196809946417,-0.4560053297012146
-0.618232719487719,-0.6426945677665024,-0.4610464426459357
-0.6125974660247664,-0.6440985810718288,-0.45281076829330136
-0.6122642954173102,-0.637365113867567,-0.462863600302601
-0.606591262569494,-0.6494542753870959,-0.4593295027730041
-0.6160845855045415,-0.6509137039463178,-0.45453638272001046
-0.6157625331312989,-0.6433059662357444,-0.4557162111359835
-0.6229999081129681,-0.6440327334841761,-0.4652589553567097
-0.6150357490474553,-0.6429440876397107,-0.4506278916015382
-0.6079267791599458,-0.6520129274378449,-0.45689467020575447
-0.6171025808042174,-0.6434677176763545,-0.4591848009358338
-0.6073382406501144,-0.6429541861479136,-0.46418983534393654
-0.6092073436522286,-0.6415032746714181,-0.45709786640440236
-0.6117788668680619,-0.6449766865598959,-0.45353358077943656
-0.6239010921845918,-0.6365370850823362,-0.44658943740392215
-0.6185514964219121,-0.6366699626746338,-0.4592343275343137
-0.6168994466649875,-0.6370962481714603,-0.4547963972549589
-0.620777283530062,-0.6515826090144384,-0.4499296583340912
-0.615076740274172,-0.6481255932545756,-0.4653267529994225
-0.6232464739612197,-0.6406621005307185,-0.45522398794364916
-0.6179369529654906,-0.6351022786388448,-0.45203555502903053
-0.6101528840086028,-0.6376147881019351,-0.45935291251782273
-0.6139506980830012,-0.636528859696381,-0.45403465464594356
-0.60465390763585,-0.6461295443566896,-0.4605401588699633
-0.6205797502695874,-0.6451006639932759,-0.4624123576410384
-0.6107141328310486,-0.6400074262087233,-0.4630992760001708
-0.6205130170854185,-0.6428601965914371,-0.45111764328590515
-0.6244097964664632,-0.6420907781158888,-0.46074109796484447
-0.612378640637993,-0.6454979694290196,-0.4543339225426301
-0.6201957933209796,-0.6416982748124683,-0.4512147220064903
-0.60994401860663,-0.6474369020555881,-0.45799038064234143
-0.61659817237597,-0.6409055685341551,-0.46486273609254936
-0.6188534538254246,-0.6399840668534191,-0.4586018617984914
-0.6044278203340392,-0.6500031110961724,-0.4534157125806262
-0.6190038924445814,-0.6452908467064628,-0.4584325914437643
-0.6114894486459627,-0.6358892650023087,-0.4557852026091673
-0.6141513242017105,-0.6472161069785668,-0.4581479712706971
-0.6133435553903862,-0.6499272519092998,-0.4616106104264928
-0.6063181973612618,-0.6381646902585015,-0.4583336507366508
-0.6142286255861642,-0.6341296697688348,-0.46138122037218976
-0.6223312357751275,-0.6410734060196466,-0.4524909629501314
-0.61384651850953,-0.650286612188014,-0.46689873244203284
-0.611844051524841,-0.6479015775821335,-0.46523067713848576
-0.6080521702288018,-0.63731588510013,-0.454661643556549
-0.6118453626315771,-0.6392156295244865,-0.45692518713796454
-0.6079386795101911,-0.6436460688193755,-0.4494579742264221
-0.6197818947016391,-0.6413600829278615,-0.4596323525549094
-0.6142457892784031,-0.6432463043384369,-0.4671519622299601
-0.6142861099191257,-0.6318320618469715,-0.4545637141783536
-0.6253347088286907,-0.6484547608482656,-0.450646272831837
-0.6100156313685515,-0.6393767283096206,-0.46003509545693233
-0.6176794448044335,-0.6399603528478176,-0.4514956470081348
-0.6042427320024558,-0.6442414915338437,-0.46232885638985083
-0.6168267536547,-0.6416464046544733,-0.46634568946640936
-0.6129179222017295,-0.6460610529672846,-0.46496304828193524
-0.6131007591580384,-0.6502385068316151,-0.45622501545109245
-0.6139585475714038,-0.6400274869697795,-0.45824702753273716
-0.6164108620537365,-0.652130534366692,-0.4604067664141557
-0.615978124866557,-0.6530676178179322,-0.45767328108965866
-0.614774392198073,-0.6425321101825681,-0.4477701213603776
-0.6153252443903146,-0.6398593543369965,-0.45324806386611294
-0.6149568203537512,-0.6498079562751414,-0.4573563517762119
-0.6156460844459506,-0.6359072558453446,-0.4591834908374608
-0.6138686927306344,-0.6538389641883458,-0.46270968886879577
-0.6180198522127971,-0.6313446593314906,-0.45747716786234643
-0.6152497722795254,-0.6434667768820488,-0.4507133238899911
-0.6127590938196958,-0.6463985257615901,-0.4449127818238261
-0.6123120476792241,-0.6444804110685144,-0.4570077452094304
-0.6164016519857314,-0.6466115587309149,-0.456109304743998
-0.6131485395973482,-0.6408726052242766,-0.45906193786853056
-0.6172440318722142,-0.6474820558245223,-0.45712335117002106
-0.61310181911366,-0.6445692797377425,-0.4600762084805439
-0.6110821877754428,-0.652502483253263,-0.45464158228459645
-0.6139202654400908,-0.6480656628264174,-0.460253971187234
-0.6183961966272333,-0.650735404683341,-0.46122165702683005
-0.6153071834057903,-0.6388381015907874,-0.45042105762561674
-0.6056410920331827,-0.6342967035293398,-0.46537954888954997
-0.6079037821521572,-0.6412568993499097,-0.45408919341741716
-0.6092002247249969,-0.6387732047023298,-0.44863010472755527
-0.6092206654172216,-0.6472215067852467,-0.44963032746908066
-0.606695928034123,-0.6485355933723015,-0.4547037708389997
-0.6170903996823027,-0.6413755618007669,-0.46520926093519394
-0.6134148940370582,-0.6487272203057787,-0.4595173114181173
-0.616063722519194,-0.6418736171779404,-0.4521563284328547
-0.6128746670141579,-0.6506024573285943,-0.46287469267188713
-0.6171122796501495,-0.6386974815626242,-0.45779899679818264
-0.6069608541495995,-0.6462634585224364,-0.45903665363001217
-0.6186025361716619,-0.6387520381167114,-0.45742553831146865
-0.6158296390169551,-0.648281306085459,-0.4590888128682056
-0.6176780238544463,-0.6446757658683875,-0.45806769059205676
-0.607640092340495,-0.6328285709937285,-0.4571385105781927
-0.6149350517168742,-0.6394631656818669,-0.4561350118074095
-0.6151637782633893,-0.6482990157554828,-0.45483109198702254
-0.6118449598296831,-0.6435212812922891,-0.44295796611378846
-0.6142347049150625,-0.6432638617204698,-0.45624874261364934
-0.6129556897878191,-0.6416418534046103,-0.45355528575640813
