x,y,z
-0.7738213308528048,-0.3273827402064436,-0.5400662540794616
-0.7702502951391129,-0.33498837059573144,-0.5446780621196103
-0.7740935960100647,-0.3209341235839511,-0.5458375606237522
-0.7711396016407253,-0.324823735769504,-0.5424851189942038
-0.7699355817368574,-0.33762235025647047,-0.5432428236425322
-0.7630914946681892,-0.32605560868509503,-0.5376376217460895
-0.7789174254432569,-0.3332431601630855,-0.541349089000188
-0.7809362322209878,-0.32827897908136894,-0.5408164746482287
-0.7726007980038241,-0.3365445442702108,-0.5397065478320276
-0.7779714846853802,-0.32670618093810133,-0.5454820465548083
-0.7644751454980299,-0.3224024218045978,-0.5469748554624795
-0.7821164849194242,-0.32136294926835857,-0.5350726956553877
-0.7772370740245906,-0.33527749337010376,-0.5391338658507903
-0.7682037397399316,-0.3320289622911063,-0.5444580551149585
-0.7702356153244205,-0.3303041655160809,-0.5427160643866048
-0.7717267609614008,-0.3345279051837682,-0.5371290279147062
-0.7682725446988291,-0.32928619238819745,-0.539221112193752
-0.7715424361052837,-0.32607192396002094,-0.5368593895770423
-0.771442586785175,-0.3321668777983453,-0.5486702167141342
-0.7695578499803678,-0.3225829578841231,-0.5505852460808822
-0.7771597785610506,-0.32480980781131125,-0.5480372504335002
-0.7753232777809997,-0.33536389398939664,-0.5436982620380201
-0.7718267515966928,-0.331904561638,-0.5453601184684485
-0.7705315704378274,-0.33010287756922235,-0.5424111332269881
-0.7720193195296469,-0.3356580469705268,-0.5384742155121924
-0.7729865030630916,-0.33284375781207753,-0.5374000460807045
-0.7766910981834122,-0.33614377463179757,-0.5349984360459347
-0.7751086954152641,-0.3376092667644766,-0.5363021487890658
-0.7618591240181056,-0.33268285615679805,-0.5333886830108066
-0.780987018516877,-0.3275116663724893,-0.5473266190187298
-0.768349213636717,-0.33448402280411343,-0.531488833598286
-0.783716469684985,-0.3346876859644857,-0.533896253532958
-0.7757427150580664,-0.3327899946962396,-0.542013664356885
-0.77822384441656,-0.32476619419541464,-0.5480614862633725
-0.7777963450434177,-0.3205590935066953,-0.5408813771460257
-0.7694758776778343,-0.32392465499217726,-0.5433307419303391
