x,y,z
-0.6331481044331592,-0.19740957957805763,0.7536121198958895
-0.6276614623875137,-0.2078771913201591,0.7524419627925657
-0.6297109764291855,-0.19200044799427213,0.7391624845713072
-0.6268143326946553,-0.19606817531360174,0.7610064291832993
-0.632523533591599,-0.2008238266837512,0.7457907334962331
-0.6234955690499471,-0.20456489987727497,0.750827200003913
-0.6307322214128617,-0.2078999858248558,0.7541399461113936
-0.633624301220508,-0.19584235986802756,0.7351487276837629
-0.6265954149321938,-0.20265793594676046,0.751824061785894
-0.626731221934417,-0.19624496658306645,0.7586917251366386
-0.637154637645428,-0.20228366708388673,0.7531286914190587
-0.6235412658140476,-0.19999247053811225,0.749204982571998
-0.6260588791947576,-0.19870098518130183,0.7518182702016035
-0.6242868564064251,-0.19487350940087117,0.7501275320517912
-0.6242062593051727,-0.20351675470105812,0.7536482371712357
-0.6367019363606083,-0.19523763770947372,0.7497357943768638
-0.6373344232664118,-0.20434235003798226,0.7512485367605307
-0.6329969603290436,-0.19753543450327357,0.7475196610036124
-0.6319189059082257,-0.20475454132943288,0.7448482850458981
-0.6256672687062937,-0.19853018709142847,0.7512653982281752
-0.6311358090613703,-0.19943771080399536,0.7553360492213844
-0.6405617593288195,-0.20238461691719667,0.7548057684623786
-0.6305849590419478,-0.19886075364745667,0.7568076350031985
-0.6279401808816963,-0.21117010066126368,0.7480004156273148
-0.628801168989989,-0.20024659211577917,0.75235034397871
-0.6286778559973044,-0.19888925228245796,0.7503809508845456
-0.6365891597254879,-0.20611228118983063,0.7503198847923791
-0.6278793049663745,-0.1942622021878521,0.7449018977083195
-0.6321899277209664,-0.20112558558475557,0.7569111592183799
-0.6431981597124754,-0.20175330758085297,0.7478159862434203
-0.6321674161086347,-0.207211047669175,0.7497238323747406
-0.6304761010527725,-0.19041600415195312,0.7658498085532769
-0.6270449106737351,-0.2063036646069241,0.7487506820812592
-0.6318371252905276,-0.19446858563340133,0.7552008123386557
-0.6323602333882737,-0.19874490656979749,0.7584644432141435
-0.624361455279891,-0.19948117680801136,0.7554483643394948
-0.6314146669557238,-0.19932104581339014,0.7483021892363985
-0.6263574025863752,-0.20075387583746276,0.7424401112249593
-0.6302594130935569,-0.1997542989327134,0.7476382458759341
-0.6265128213885303,-0.2119892394880117,0.7524601241347326
-0.6252515340916994,-0.2120640355762642,0.7513615384330905
-0.6288482068328872,-0.19913004410449361,0.7382419631083161
-0.6241441716406357,-0.2000201684391432,0.7605274081127912
-0.6347904267483455,-0.2003161952805685,0.7439256016934032
-0.625866603987812,-0.19413381222727455,0.7491082690000879
-0.6291103604641337,-0.19707686635867583,0.7586544233735402
-0.6265245109294437,-0.2007219865290884,0.7423015348239607
-0.6383321401064346,-0.2055357633028086,0.7503247515916902
-0.6276747371698799,-0.20358779658008994,0.7537296219300699
-0.6299534818440656,-0.20637733237543512,0.7522506333849032
-0.6310012189359013,-0.20042345437403314,0.7560054130634981
-0.6337208990764168,-0.20451686751495116,0.756522531865475
-0.6221807078165317,-0.20384512073471225,0.7554994282411861
-0.6309513663265368,-0.2006750630518416,0.7523495005268765
-0.6264420448124394,-0.198439825339708,0.7491527398886668
-0.6341834071326838,-0.2093684999660983,0.7468012675911249
-0.621975407342642,-0.20295660087396208,0.747648450566652
-0.6272853980309543,-0.20892853232587932,0.7567384185297433
-0.6268877964681807,-0.20505640575426606,0.7506455172441098
-0.6206996813632744,-0.20419340793994245,0.7516702257184821
-0.624959441749638,-0.20087563140019046,0.7561680336096397
-0.6339559948963577,-0.19822418080993726,0.7547605865151925
-0.616012634352979,-0.20777787046958837,0.7572090176602374
-0.6315957136622775,-0.19820999078986098,0.7528812303995148
-0.6296229482182605,-0.20276648186727936,0.7655089084031251
-0.6333872523522818,-0.19177997423513105,0.7532201031569556
-0.6219302411722045,-0.19988406853701632,0.7438889628349367
-0.627688410556502,-0.20615374173611475,0.7548399943166928
-0.6302064748957816,-0.20675982485054228,0.7482970888419241
-0.640151267311328,-0.20018974112697246,0.7545970616056634
-0.6338461754805758,-0.20075002383359866,0.7545256596632962
-0.6303856801639492,-0.19124297080838798,0.7508817367663776
-0.637465586243959,-0.20437855837721908,0.7427023497162135
-0.6308234812761421,-0.19408792650745868,0.7432746547230631
-0.6341683052023163,-0.20027604301796692,0.7527868355693395
-0.636377068415885,-0.19916822518071592,0.7450505862378362
-0.6262088846807612,-0.20558519785020668,0.7516198287398301
-0.6267464082769323,-0.20135584545335805,0.751492615063661
-0.6227272419432137,-0.20724575659576835,0.7512451972341548
-0.6227128612512772,-0.1920752516144804,0.7528000634877542
-0.6312396542631602,-0.19940998845907298,0.7436127385001731
